id,player,position,price,team,abbr,1_Pts,1_xMins,1_xG,1_xA,1_GoalPts,1_AssistPts,1_CSPts,1_ConcededPts,1_AppPts,1_OppAbbr,1_TeamXG,1_GoalShare,1_AssistShare,1_ModelGoalShare,1_ModelAssistShare,1_OverrideGoalShare,1_OverrideAssistShare,2_Pts,2_xMins,2_xG,2_xA,2_GoalPts,2_AssistPts,2_CSPts,2_ConcededPts,2_AppPts,2_OppAbbr,2_TeamXG,2_GoalShare,2_AssistShare,2_ModelGoalShare,2_ModelAssistShare,2_OverrideGoalShare,2_OverrideAssistShare,3_Pts,3_xMins,3_xG,3_xA,3_GoalPts,3_AssistPts,3_CSPts,3_ConcededPts,3_AppPts,3_OppAbbr,3_TeamXG,3_GoalShare,3_AssistShare,3_ModelGoalShare,3_ModelAssistShare,3_OverrideGoalShare,3_OverrideAssistShare
814,Teun Koopmeiners,MID,6.2,Netherlands,NED,2.7,75.0,0.047830076991270384,0.039920311527811406,0.2869804619476223,0.11976093458343422,0.29120046091832225,0.0,2,JPN,1.6600174029508616,0.028812997325357685,0.03206417109993241,0.0294717892946202,0.03185393267808891,,,2.84,75.0,0.058442364642322775,0.048777621733063194,0.35065418785393665,0.1463328651991896,0.3427869269958568,0.0,2,SWE,2.028333393516437,0.02881299732535768,0.03206417109993242,0.0294717892946202,0.03185393267808891,,,2.99,75.0,0.06482645465902036,0.05410596068461186,0.3889587279541221,0.16231788205383557,0.4388473358879609,0.0,2,TUN,2.249903192194726,0.028812997325357685,0.03206417109993241,0.0294717892946202,0.03185393267808891,,
815,Xavi Simons,MID,6.5,Netherlands,NED,3.52,75.0,0.09452621195342423,0.2193552891285764,0.5671572717205453,0.6580658673857293,0.29120046091832225,0.0,2,JPN,1.6600174029508616,0.056942904204132797,0.1761871401578068,0.05824486968771518,0.17503191596128997,,,3.84,75.0,0.11549919412105004,0.2680246949176803,0.6929951647263003,0.8040740847530408,0.3427869269958568,0.0,2,SWE,2.028333393516437,0.05694290420413278,0.1761871401578068,0.05824486968771519,0.17503191596129,,,4.1,75.0,0.12811602194171684,0.29730300679853183,0.768696131650301,0.8919090203955955,0.4388473358879609,0.0,2,TUN,2.249903192194726,0.05694290420413278,0.1761871401578068,0.058244869687715195,0.17503191596128997,,
816,Tijjani Reijnders,MID,6.5,Netherlands,NED,3.68,75.0,0.17267279654056522,0.1174151399627555,1.0360367792433913,0.3522454198882665,0.29120046091832225,0.0,2,JPN,1.6600174029508616,0.10401866645109896,0.09430836066661094,0.10639699111262493,0.09368999941687205,,,4.04,75.0,0.21098453471181192,0.1434665979209093,1.2659072082708716,0.43039979376272786,0.3427869269958568,0.0,2,SWE,2.028333393516437,0.10401866645109896,0.09430836066661094,0.10639699111262493,0.09368999941687205,,,4.32,75.0,0.23403192969616596,0.1591385112858446,1.4041915781769958,0.4774155338575338,0.4388473358879609,0.0,2,TUN,2.249903192194726,0.10401866645109893,0.09430836066661093,0.10639699111262495,0.09368999941687205,,
817,Quinten Timber,MID,6.8,Netherlands,NED,3.44,75.0,0.09545530119405134,0.1929299439316694,0.572731807164308,0.5787898317950082,0.29120046091832225,0.0,2,JPN,1.6600174029508616,0.0575025906501758,0.15496218580898846,0.0588173530299573,0.15394612943602423,,,3.75,75.0,0.11663442482945761,0.23573623215650266,0.6998065489767457,0.707208696469508,0.3427869269958568,0.0,2,SWE,2.028333393516437,0.057502590650175794,0.15496218580898843,0.05881735302995732,0.15394612943602423,,,4.0,75.0,0.12937526226329712,0.2614874373908365,0.7762515735797828,0.7844623121725096,0.4388473358879609,0.0,2,TUN,2.249903192194726,0.057502590650175794,0.15496218580898843,0.05881735302995731,0.15394612943602423,,
818,Callum McCowatt,MID,4.7,New Zealand,NZL,1.38,35.0,0.0416215475594774,0.04436853566454971,0.2497292853568644,0.13310560699364912,0.0,0.0,1,IRN,1.0514884322483937,0.03958345739522612,0.056261244287999924,0.03958345739522612,0.056261244287999924,,,1.36,35.0,0.038636233156295614,0.04118619295184332,0.2318173989377737,0.12355857885552997,0.0,0.0,1,EGY,0.9760701994908423,0.03958345739522612,0.05626124428799993,0.03958345739522612,0.05626124428799993,,,1.31,35.0,0.033496114472145254,0.035706830637603444,0.2009766868328715,0.10712049191281034,0.0,0.0,1,BEL,0.8462149765670794,0.03958345739522611,0.05626124428799993,0.03958345739522611,0.05626124428799993,,
820,Alex Rufer,MID,4.9,New Zealand,NZL,1.38,35.0,0.0416215475594774,0.04436853566454971,0.2497292853568644,0.13310560699364912,0.0,0.0,1,IRN,1.0514884322483937,0.03958345739522612,0.056261244287999924,0.03958345739522612,0.056261244287999924,,,1.36,35.0,0.038636233156295614,0.04118619295184332,0.2318173989377737,0.12355857885552997,0.0,0.0,1,EGY,0.9760701994908423,0.03958345739522612,0.05626124428799993,0.03958345739522612,0.05626124428799993,,,1.31,35.0,0.033496114472145254,0.035706830637603444,0.2009766868328715,0.10712049191281034,0.0,0.0,1,BEL,0.8462149765670794,0.03958345739522611,0.05626124428799993,0.03958345739522611,0.05626124428799993,,
821,Joe Bell,MID,5.1,New Zealand,NZL,3.05,75.0,0.08918903048459441,0.09507543356689223,0.5351341829075664,0.28522630070067667,0.22982898589171283,0.0,2,IRN,1.0514884322483937,0.08482169441834167,0.12055980918857127,0.08482169441834167,0.12055980918857127,,,2.96,75.0,0.08279192819206202,0.08825612775394998,0.4967515691523721,0.2647683832618499,0.19735519447155667,0.0,2,EGY,0.9760701994908423,0.08482169441834167,0.12055980918857127,0.08482169441834167,0.12055980918857127,,,2.75,75.0,0.07177738815459697,0.0765146370805788,0.43066432892758183,0.2295439112417364,0.08754869444099515,0.0,2,BEL,0.8462149765670794,0.08482169441834167,0.12055980918857127,0.08482169441834167,0.12055980918857127,,
822,Ryan Thomas,MID,5.3,New Zealand,NZL,2.59,75.0,0.04077564067710096,0.03983845264115804,0.24465384406260576,0.11951535792347412,0.22982898589171283,0.0,2,IRN,1.0514884322483937,0.038778972194597104,0.05051690082913751,0.038778972194597104,0.05051690082913751,,,2.54,75.0,0.03785099912603022,0.036981031102466505,0.22710599475618132,0.11094309330739952,0.19735519447155667,0.0,2,EGY,0.9760701994908423,0.0387789721945971,0.050516900829137505,0.0387789721945971,0.050516900829137505,,,2.38,75.0,0.032815347046946414,0.032061118538527555,0.19689208228167848,0.09618335561558267,0.08754869444099515,0.0,2,BEL,0.8462149765670794,0.038778972194597104,0.05051690082913751,0.038778972194597104,0.05051690082913751,,
823,Marko Stamenic,MID,5.6,New Zealand,NZL,2.76,75.0,0.0610495842456207,0.05337155721597392,0.3662975054737242,0.16011467164792176,0.22982898589171283,0.0,2,IRN,1.0514884322483937,0.058060157747126716,0.06767746948561253,0.058060157747126716,0.06767746948561253,,,2.69,75.0,0.05667078975470774,0.04954347085639291,0.34002473852824644,0.14863041256917872,0.19735519447155667,0.0,2,EGY,0.9760701994908423,0.05806015774712671,0.06767746948561253,0.05806015774712671,0.06767746948561253,,,2.51,75.0,0.049131375027465764,0.04295226619116513,0.2947882501647946,0.12885679857349538,0.08754869444099515,0.0,2,BEL,0.8462149765670794,0.05806015774712671,0.06767746948561253,0.05806015774712671,0.06767746948561253,,
825,Tyler Bindon,DEF,3.6,New Zealand,NZL,2.69,80.0,0.025662975558625463,0.02152818790411401,0.17964082891037825,0.06458456371234203,1.149144929458564,-0.7002487721145711,2,IRN,1.0514884322483937,0.0244063317974411,0.027298684092454055,0.0244063317974411,0.027298684092454055,,,2.39,80.0,0.02382229314636802,0.01998407402096933,0.16675605202457613,0.059952222062908,0.9867759723577834,-0.8201053505787078,2,EGY,0.9760701994908423,0.0244063317974411,0.027298684092454055,0.0244063317974411,0.027298684092454055,,,1.11,80.0,0.020653003490059985,0.01732541648970608,0.1445710244304199,0.051976249469118246,0.4377434722049758,-1.5231088269555693,2,BEL,0.8462149765670794,0.0244063317974411,0.027298684092454048,0.0244063317974411,0.027298684092454048,,
826,Francis de Vries,DEF,3.6,New Zealand,NZL,0.42,25.0,0.010064388788290931,0.0152094131948653,0.07045072151803652,0.0456282395845959,0.0,-0.7002487721145711,1,IRN,1.0514884322483937,0.009571563965540056,0.019286201323005292,0.009571563965540056,0.019286201323005292,,,0.29,25.0,0.009342518349284039,0.014118514779574742,0.06539762844498827,0.042355544338724224,0.0,-0.8201053505787078,1,EGY,0.9760701994908423,0.009571563965540054,0.019286201323005295,0.009571563965540054,0.019286201323005295,,,-0.43,25.0,0.008099600776809778,0.012240204300461176,0.056697205437668444,0.03672061290138353,0.0,-1.5231088269555693,1,BEL,0.8462149765670794,0.009571563965540052,0.019286201323005295,0.009571563965540052,0.019286201323005295,,
827,Tim Payne,DEF,3.6,New Zealand,NZL,0.42,25.0,0.010064388788290931,0.0152094131948653,0.07045072151803652,0.0456282395845959,0.0,-0.7002487721145711,1,IRN,1.0514884322483937,0.009571563965540056,0.019286201323005292,0.009571563965540056,0.019286201323005292,,,0.29,25.0,0.009342518349284039,0.014118514779574742,0.06539762844498827,0.042355544338724224,0.0,-0.8201053505787078,1,EGY,0.9760701994908423,0.009571563965540054,0.019286201323005295,0.009571563965540054,0.019286201323005295,,,-0.43,25.0,0.008099600776809778,0.012240204300461176,0.056697205437668444,0.03672061290138353,0.0,-1.5231088269555693,1,BEL,0.8462149765670794,0.009571563965540052,0.019286201323005295,0.009571563965540052,0.019286201323005295,,
829,Callan Elliot,DEF,3.5,New Zealand,NZL,0.32,5.0,0.002012877757658186,0.00304188263897306,0.014090144303607301,0.00912564791691918,0.0,-0.7002487721145711,1,IRN,1.0514884322483937,0.0019143127931080107,0.0038572402646010586,0.0019143127931080107,0.0038572402646010586,,,0.2,5.0,0.0018685036698568075,0.002823702955914948,0.013079525688997652,0.008471108867744843,0.0,-0.8201053505787078,1,EGY,0.9760701994908423,0.0019143127931080107,0.003857240264601058,0.0019143127931080107,0.003857240264601058,,,-0.5,5.0,0.0016199201553619557,0.0024480408600922347,0.011339441087533689,0.007344122580276704,0.0,-1.5231088269555693,1,BEL,0.8462149765670794,0.0019143127931080107,0.003857240264601058,0.0019143127931080107,0.003857240264601058,,
830,Finn Surman,DEF,3.5,New Zealand,NZL,0.31,5.0,0.0012020318970650842,0.0012975168601495532,0.008414223279455589,0.0038925505804486595,0.0,-0.7002487721145711,1,IRN,1.0514884322483937,0.0011431717746003007,0.0016453081433336395,0.0011431717746003007,0.0016453081433336395,,,0.19,5.0,0.0011158159020864156,0.0012044521857656795,0.0078107113146049095,0.0036133565572970382,0.0,-0.8201053505787078,1,EGY,0.9760701994908423,0.0011431717746003007,0.0016453081433336395,0.0011431717746003007,0.0016453081433336395,,,-0.51,5.0,0.0009673690764555401,0.0010442132939675255,0.006771583535188781,0.0031326398819025766,0.0,-1.5231088269555693,1,BEL,0.8462149765670794,0.0011431717746003007,0.0016453081433336393,0.0011431717746003007,0.0016453081433336393,,
831,Kosta Barbarouses,FWD,4.4,New Zealand,NZL,1.65,35.0,0.10029544062842174,0.04932604106491982,0.5014772031421088,0.14797812319475945,0.0,0.0,1,IRN,1.0514884322483937,0.09538425488329946,0.06254757802004045,0.09538425488329946,0.06254757802004045,,,1.6,35.0,0.09310172869222745,0.045788120216767425,0.46550864346113724,0.13736436065030228,0.0,0.0,1,EGY,0.9760701994908423,0.09538425488329946,0.06254757802004045,0.09538425488329946,0.06254757802004045,,,1.52,35.0,0.08071558501093959,0.039696522951417075,0.4035779250546979,0.11908956885425123,0.0,0.0,1,BEL,0.8462149765670794,0.09538425488329946,0.06254757802004045,0.09538425488329946,0.06254757802004045,,
832,Elijah Just,MID,4.2,New Zealand,NZL,1.11,10.0,0.011573103986634392,0.01461097877462142,0.06943862391980635,0.04383293632386426,0.0,0.0,1,IRN,1.0514884322483937,0.011006401622400798,0.018527360297413597,0.011006401622400798,0.018527360297413597,,,1.11,10.0,0.010743020627253077,0.0135630031961514,0.06445812376351846,0.0406890095884542,0.0,0.0,1,EGY,0.9760701994908423,0.011006401622400798,0.018527360297413597,0.011006401622400798,0.018527360297413597,,,1.09,10.0,0.009313781890987756,0.011758597319944263,0.055882691345926536,0.03527579195983279,0.0,0.0,1,BEL,0.8462149765670794,0.011006401622400797,0.018527360297413597,0.011006401622400797,0.018527360297413597,,
833,Ben Waine,FWD,4.2,New Zealand,NZL,1.19,10.0,0.028655840179549065,0.014093154589977093,0.14327920089774532,0.04227946376993128,0.0,0.0,1,IRN,1.0514884322483937,0.02725264425237127,0.017870736577154416,0.02725264425237127,0.017870736577154416,,,1.17,10.0,0.026600493912064982,0.01308232006193355,0.1330024695603249,0.03924696018580065,0.0,0.0,1,EGY,0.9760701994908423,0.02725264425237127,0.017870736577154416,0.02725264425237127,0.017870736577154416,,,1.15,10.0,0.023061595717411308,0.01134186370040488,0.11530797858705655,0.03402559110121464,0.0,0.0,1,BEL,0.8462149765670794,0.027252644252371273,0.017870736577154416,0.027252644252371273,0.017870736577154416,,
834,Ben Old,FWD,4.2,New Zealand,NZL,1.19,10.0,0.028655840179549065,0.014093154589977093,0.14327920089774532,0.04227946376993128,0.0,0.0,1,IRN,1.0514884322483937,0.02725264425237127,0.017870736577154416,0.02725264425237127,0.017870736577154416,,,1.17,10.0,0.026600493912064982,0.01308232006193355,0.1330024695603249,0.03924696018580065,0.0,0.0,1,EGY,0.9760701994908423,0.02725264425237127,0.017870736577154416,0.02725264425237127,0.017870736577154416,,,1.15,10.0,0.023061595717411308,0.01134186370040488,0.11530797858705655,0.03402559110121464,0.0,0.0,1,BEL,0.8462149765670794,0.027252644252371273,0.017870736577154416,0.027252644252371273,0.017870736577154416,,
835,Jesse Randall,FWD,4.0,New Zealand,NZL,1.09,5.0,0.014327920089774532,0.007046577294988547,0.07163960044887266,0.02113973188496564,0.0,0.0,1,IRN,1.0514884322483937,0.013626322126185635,0.008935368288577208,0.013626322126185635,0.008935368288577208,,,1.09,5.0,0.013300246956032491,0.006541160030966775,0.06650123478016245,0.019623480092900325,0.0,0.0,1,EGY,0.9760701994908423,0.013626322126185635,0.008935368288577208,0.013626322126185635,0.008935368288577208,,,1.07,5.0,0.011530797858705654,0.00567093185020244,0.057653989293528274,0.01701279555060732,0.0,0.0,1,BEL,0.8462149765670794,0.013626322126185636,0.008935368288577208,0.013626322126185636,0.008935368288577208,,
836,Lachlan Bayliss,MID,4.0,New Zealand,NZL,1.11,10.0,0.011891870731279256,0.012676724475585632,0.07135122438767554,0.038030173426756894,0.0,0.0,1,IRN,1.0514884322483937,0.011309559255778891,0.01607464122514284,0.011309559255778891,0.01607464122514284,,,1.1,10.0,0.011038923758941603,0.011767483700526663,0.06623354255364962,0.03530245110157999,0.0,0.0,1,EGY,0.9760701994908423,0.01130955925577889,0.016074641225142836,0.01130955925577889,0.016074641225142836,,,1.09,10.0,0.00957031842061293,0.010201951610743842,0.05742191052367758,0.030605854832231525,0.0,0.0,1,BEL,0.8462149765670794,0.01130955925577889,0.01607464122514284,0.01130955925577889,0.01607464122514284,,
838,Max Crocombe,GK,3.9,New Zealand,NZL,2.45,90.0,0.0,0.0,0.0,0.0,1.149144929458564,-0.7002487721145711,2,IRN,1.0514884322483937,0.0,0.0,0.0,0.0,,,2.17,90.0,0.0,0.0,0.0,0.0,0.9867759723577834,-0.8201053505787078,2,EGY,0.9760701994908423,0.0,0.0,0.0,0.0,,,0.91,90.0,0.0,0.0,0.0,0.0,0.4377434722049758,-1.5231088269555693,2,BEL,0.8462149765670794,0.0,0.0,0.0,0.0,,
839,Alex Paulsen,GK,3.8,New Zealand,NZL,0.3,5.0,0.0,0.0,0.0,0.0,0.0,-0.7002487721145711,1,IRN,1.0514884322483937,0.0,0.0,0.0,0.0,,,0.18,5.0,0.0,0.0,0.0,0.0,0.0,-0.8201053505787078,1,EGY,0.9760701994908423,0.0,0.0,0.0,0.0,,,-0.52,5.0,0.0,0.0,0.0,0.0,0.0,-1.5231088269555693,1,BEL,0.8462149765670794,0.0,0.0,0.0,0.0,,
840,Michael Woud,GK,3.7,New Zealand,NZL,0.3,5.0,0.0,0.0,0.0,0.0,0.0,-0.7002487721145711,1,IRN,1.0514884322483937,0.0,0.0,0.0,0.0,,,0.18,5.0,0.0,0.0,0.0,0.0,0.0,-0.8201053505787078,1,EGY,0.9760701994908423,0.0,0.0,0.0,0.0,,,-0.52,5.0,0.0,0.0,0.0,0.0,0.0,-1.5231088269555693,1,BEL,0.8462149765670794,0.0,0.0,0.0,0.0,,
841,Sander Berge,MID,4.7,Norway,NOR,1.04,5.0,0.004505226476645739,0.00453167901080143,0.027031358859874434,0.013595037032404292,0.0,0.0,1,IRQ,2.34311231163123,0.0019227531067468493,0.0025787234572900533,0.001918832087904612,0.0023672935433837724,,,1.02,5.0,0.002508277715883666,0.002523005122440322,0.015049666295301994,0.007569015367320965,0.0,0.0,1,SEN,1.3045240738825168,0.0019227531067468496,0.0025787234572900537,0.0019188320879046118,0.002367293543383773,,,1.02,5.0,0.002162504191118644,0.002175201380987772,0.012975025146711863,0.006525604142963316,0.0,0.0,1,FRA,1.1246915599982752,0.0019227531067468491,0.0025787234572900537,0.001918832087904612,0.002367293543383773,,
843,Oscar Bobb,MID,5.1,Norway,NOR,1.1,5.0,0.011263066191614348,0.010220779643311159,0.06757839714968608,0.030662338929933475,0.0,0.0,1,IRQ,2.34311231163123,0.004806882766867124,0.005816070413455426,0.004797080219761531,0.00533920994851747,,,1.05,5.0,0.006270694289709164,0.005690402902311334,0.037624165738254986,0.017071208706934002,0.0,0.0,1,SEN,1.3045240738825168,0.004806882766867124,0.005816070413455426,0.004797080219761531,0.00533920994851747,,,1.05,5.0,0.00540626047779661,0.004905963979776747,0.03243756286677966,0.01471789193933024,0.0,0.0,1,FRA,1.1246915599982752,0.004806882766867123,0.005816070413455426,0.004797080219761531,0.005339209948517469,,
844,Morten Thorsby,MID,5.6,Norway,NOR,1.69,35.0,0.07884146334130043,0.0715454575031781,0.4730487800478026,0.21463637250953432,0.0,0.0,1,IRQ,2.34311231163123,0.03364817936806987,0.04071249289418798,0.033579561538330714,0.03737446963962229,,,1.38,35.0,0.04389486002796415,0.03983282031617934,0.2633691601677849,0.11949846094853801,0.0,0.0,1,SEN,1.3045240738825168,0.03364817936806987,0.04071249289418798,0.033579561538330714,0.037374469639622286,,,1.33,35.0,0.03784382334457627,0.03434174785843722,0.2270629400674576,0.10302524357531168,0.0,0.0,1,FRA,1.1246915599982752,0.03364817936806986,0.04071249289418797,0.033579561538330714,0.037374469639622286,,
845,Patrick Berg,MID,5.6,Norway,NOR,1.2,10.0,0.022526132383228696,0.020441559286622318,0.13515679429937216,0.06132467785986695,0.0,0.0,1,IRQ,2.34311231163123,0.009613765533734248,0.011632140826910851,0.009594160439523061,0.01067841989703494,,,1.11,10.0,0.012541388579418328,0.011380805804622668,0.07524833147650997,0.034142417413868004,0.0,0.0,1,SEN,1.3045240738825168,0.009613765533734248,0.011632140826910851,0.009594160439523061,0.01067841989703494,,,1.09,10.0,0.01081252095559322,0.009811927959553494,0.06487512573355932,0.02943578387866048,0.0,0.0,1,FRA,1.1246915599982752,0.009613765533734246,0.011632140826910851,0.009594160439523061,0.010678419897034937,,
846,Kristoffer Ajer,DEF,4.3,Norway,NOR,4.71,80.0,0.04270432641646587,0.06715418112151192,0.2989302849152611,0.20146254336453576,2.416385809256602,-0.2104421176999866,2,IRQ,2.34311231163123,0.0182254713973723,0.038213664670508525,0.01818830468235986,0.03508052070794506,,,3.36,80.0,0.0237755661957294,0.03738798413546413,0.1664289633701058,0.1121639524063924,1.5618752056769285,-0.47592579927650636,2,SEN,1.3045240738825168,0.018225471397372302,0.03821366467050852,0.018188304682359855,0.03508052070794506,,,2.46,80.0,0.020498033857614596,0.0322339395986439,0.14348623700330218,0.0967018187959317,1.0181530470583324,-0.7950782740957585,2,FRA,1.1246915599982752,0.0182254713973723,0.03821366467050852,0.018188304682359855,0.03508052070794506,,
847,Julian Ryerson,DEF,4.2,Norway,NOR,5.04,80.0,0.03540703048687192,0.19525935930260246,0.24784921340810342,0.5857780779078074,2.416385809256602,-0.2104421176999866,2,IRQ,2.34311231163123,0.015111111111111112,0.1111111111111111,0.01711956860744426,0.18399124128510363,0.017,0.125,3.55,80.0,0.01971280822755803,0.10871033949020972,0.1379896575929062,0.3261310184706292,1.5618752056769285,-0.47592579927650636,2,SEN,1.3045240738825168,0.01511111111111111,0.1111111111111111,0.017119568607444263,0.18399124128510366,0.017,0.125,2.62,80.0,0.016995339128862825,0.09372429666652293,0.11896737390203978,0.2811728899995688,1.0181530470583324,-0.7950782740957585,2,FRA,1.1246915599982752,0.015111111111111112,0.1111111111111111,0.01711956860744426,0.18399124128510363,0.017,0.125
848,Marcus Pedersen,DEF,4.1,Norway,NOR,4.8,80.0,0.051422284691060624,0.07851559061972607,0.35995599283742435,0.23554677185917822,2.416385809256602,-0.2104421176999866,2,IRQ,2.34311231163123,0.0219461459170352,0.04467880333348313,0.021901391730263516,0.04101558170515036,,,3.42,80.0,0.02862927567771092,0.04371343090559339,0.20040492974397645,0.13114029271678018,1.5618752056769285,-0.47592579927650636,2,SEN,1.3045240738825168,0.0219461459170352,0.04467880333348313,0.021901391730263516,0.041015581705150364,,,2.51,80.0,0.024682645087380096,0.03768740476499346,0.17277851561166066,0.11306221429498037,1.0181530470583324,-0.7950782740957585,2,FRA,1.1246915599982752,0.021946145917035198,0.044678803333483126,0.02190139173026352,0.04101558170515036,,
849,Leo Østigård,DEF,4.1,Norway,NOR,4.98,80.0,0.08866593699465498,0.05239438638499987,0.6206615589625849,0.1571831591549996,2.416385809256602,-0.2104421176999866,2,IRQ,2.34311231163123,0.037841095603704744,0.02981469624818448,0.03776392727234052,0.02737018493656053,,,3.52,80.0,0.049364620197122705,0.02917049175843856,0.3455523413798589,0.08751147527531568,1.5618752056769285,-0.47592579927650636,2,SEN,1.3045240738825168,0.037841095603704744,0.029814696248184485,0.037763927272340514,0.02737018493656053,,,2.6,80.0,0.04255956084657456,0.025149252925683995,0.2979169259260219,0.07544775877705198,1.0181530470583324,-0.7950782740957585,2,FRA,1.1246915599982752,0.03784109560370474,0.02981469624818448,0.037763927272340514,0.02737018493656053,,
850,David Møller Wolfe,DEF,4.0,Norway,NOR,1.01,25.0,0.013345102005145585,0.041920611854873675,0.09341571403601909,0.12576183556462103,0.0,-0.2104421176999866,1,IRQ,2.34311231163123,0.005695459811678844,0.023854660684582862,0.0056838452132374545,0.02189881356164044,,,0.65,25.0,0.0074298644361654375,0.023339234353002856,0.05200905105315806,0.07001770305900856,0.0,-0.47592579927650636,1,SEN,1.3045240738825168,0.005695459811678844,0.023854660684582862,0.0056838452132374545,0.02189881356164044,,,0.31,25.0,0.006405635580504562,0.020121851653929764,0.04483944906353193,0.06036555496178929,0.0,-0.7950782740957585,1,FRA,1.1246915599982752,0.005695459811678844,0.02385466068458286,0.0056838452132374545,0.02189881356164044,,
851,Fredrik Bjørkan,DEF,4.0,Norway,NOR,1.0,25.0,0.019064431435922263,0.024525587988943953,0.13345102005145584,0.07357676396683185,0.0,-0.2104421176999866,1,IRQ,2.34311231163123,0.008136371159541205,0.013956131689860374,0.008119778876053507,0.012811866408792665,,,0.64,25.0,0.010614092051664912,0.01365458232577316,0.07429864436165438,0.040963746977319485,0.0,-0.47592579927650636,1,SEN,1.3045240738825168,0.008136371159541207,0.013956131689860374,0.008119778876053507,0.012811866408792666,,,0.3,25.0,0.009150907972149375,0.01177225764135782,0.06405635580504562,0.03531677292407346,0.0,-0.7950782740957585,1,FRA,1.1246915599982752,0.008136371159541207,0.013956131689860374,0.008119778876053509,0.012811866408792665,,
852,Torbjørn Heggem,DEF,3.7,Norway,NOR,0.81,5.0,0.0024976687104298592,0.00229510399026026,0.017483680973009015,0.006885311970780779,0.0,-0.2104421176999866,1,IRQ,2.34311231163123,0.0010659620104556706,0.0013060144998128308,0.0010637882227169122,0.001198934179712915,,,0.54,5.0,0.0013905731044836292,0.0012777955168841039,0.009734011731385404,0.0038333865506523113,0.0,-0.47592579927650636,1,SEN,1.3045240738825168,0.0010659620104556706,0.001306014499812831,0.001063788222716912,0.001198934179712915,,,0.22,5.0,0.0011988784764382858,0.0011016476138811448,0.008392149335068001,0.0033049428416434346,0.0,-0.7950782740957585,1,FRA,1.1246915599982752,0.0010659620104556706,0.0013060144998128308,0.0010637882227169122,0.001198934179712915,,
854,Henrik Falchener,DEF,3.5,Norway,NOR,0.83,5.0,0.0038128862871844526,0.0049051175977887895,0.02669020401029117,0.014715352793366368,0.0,-0.2104421176999866,1,IRQ,2.34311231163123,0.001627274231908241,0.0027912263379720743,0.0016239557752107012,0.002562373281758533,,,0.55,5.0,0.0021228184103329823,0.0027309164651546317,0.014859728872330877,0.008192749395463895,0.0,-0.47592579927650636,1,SEN,1.3045240738825168,0.0016272742319082413,0.0027912263379720743,0.0016239557752107012,0.002562373281758533,,,0.22,5.0,0.0018301815944298746,0.0023544515282715637,0.012811271161009122,0.007063354584814691,0.0,-0.7950782740957585,1,FRA,1.1246915599982752,0.001627274231908241,0.002791226337972074,0.0016239557752107012,0.0025623732817585325,,
855,Erling Haaland,FWD,10.5,Norway,NOR,5.97,70.0,0.6617495232773909,0.21939280241700396,3.3087476163869542,0.6581784072510118,0.0,0.0,2,IRQ,2.34311231163123,0.28242330510255975,0.12484409522493434,0.2818473668310738,0.11460810957455585,,,4.21,70.0,0.3684280005317563,0.12214659577725616,1.8421400026587813,0.36643978733176846,0.0,0.0,2,SEN,1.3045240738825168,0.2824233051025598,0.12484409522493435,0.28184736683107375,0.11460810957455586,,,3.9,70.0,0.31763910759566677,0.10530832516132846,1.588195537978334,0.31592497548398535,0.0,0.0,2,FRA,1.1246915599982752,0.28242330510255975,0.12484409522493434,0.2818473668310738,0.11460810957455585,,
856,Alexander Sørloth,FWD,6.8,Norway,NOR,4.43,70.0,0.46876340685437967,0.02998096460754618,2.3438170342718982,0.08994289382263854,0.0,0.0,2,IRQ,2.34311231163123,0.20006015269837218,0.01706047946498078,0.19965217539459945,0.015661688255212435,,,3.35,70.0,0.26098328541963883,0.016691854630534308,1.304916427098194,0.05007556389160292,0.0,0.0,2,SEN,1.3045240738825168,0.20006015269837216,0.017060479464980776,0.19965217539459945,0.015661688255212435,,,3.17,70.0,0.2250059652318253,0.014390832947840828,1.1250298261591265,0.043172498843522485,0.0,0.0,2,FRA,1.1246915599982752,0.20006015269837216,0.017060479464980776,0.19965217539459945,0.015661688255212435,,
857,Andreas Schjelderup,FWD,6.2,Norway,NOR,2.07,35.0,0.1507087612313686,0.10408580666140527,0.7535438061568429,0.3122574199842158,0.0,0.0,1,IRQ,2.34311231163123,0.06431990497563816,0.05922937405075715,0.064188739118485,0.05437314899844595,,,1.59,35.0,0.08390686447055587,0.057949608247653855,0.4195343223527793,0.17384882474296157,0.0,0.0,1,SEN,1.3045240738825168,0.06431990497563818,0.05922937405075715,0.064188739118485,0.05437314899844595,,,1.51,35.0,0.07234005426599133,0.04996108282415056,0.36170027132995664,0.14988324847245166,0.0,0.0,1,FRA,1.1246915599982752,0.06431990497563818,0.05922937405075714,0.064188739118485,0.054373148998445954,,
858,Jørgen Strand Larsen,FWD,5.6,Norway,NOR,1.22,10.0,0.04147065941193679,0.0045451181910813165,0.20735329705968394,0.01363535457324395,0.0,0.0,1,IRQ,2.34311231163123,0.017698963556324672,0.0025863709383565385,0.017662870534631503,0.002374314006357676,,,1.12,10.0,0.023088724041994864,0.002530487364807165,0.11544362020997431,0.007591462094421495,0.0,0.0,1,SEN,1.3045240738825168,0.017698963556324675,0.002586370938356539,0.017662870534631503,0.002374314006357676,,,1.11,10.0,0.019905874932515416,0.002181652174045814,0.09952937466257708,0.006544956522137442,0.0,0.0,1,FRA,1.1246915599982752,0.017698963556324672,0.002586370938356539,0.017662870534631506,0.002374314006357676,,
