Rk,Player,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,confederation
495,Duke Lacroix,DF,Haiti,32,1993,8,8,720,8.0,1,2,3,1,0,0,0,0,0.12,0.25,0.37,0.12,0.37,Matches,CONCACAF
501,Stéphane Lambèse,DF,Haiti,30,1995,2,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
528,Jürgen Locadia,FW,Curaçao,32,1993,7,3,398,4.4,0,2,2,0,0,0,0,0,0.0,0.45,0.45,0.0,0.45,Matches,CONCACAF
530,Azarias Londoño,MF,Panama,24,2001,4,2,189,2.1,0,2,2,0,0,0,0,0,0.0,0.95,0.95,0.0,0.95,Matches,CONCACAF
543,José Luis Rodríguez,MF,Panama,27,1998,9,5,502,5.6,3,1,4,3,0,0,2,0,0.54,0.18,0.72,0.54,0.72,Matches,CONCACAF
551,Jearl Margaritha,"FW,MF",Curaçao,25,2000,8,6,511,5.7,1,3,4,1,0,0,0,0,0.18,0.53,0.7,0.18,0.7,Matches,CONCACAF
555,Nathan Markelo,DF,Curaçao,27,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
563,Ar'jany Martha,"DF,FW",Curaçao,22,2003,2,0,51,0.6,1,0,1,1,0,0,0,0,1.76,0.0,1.76,1.76,1.76,Matches,CONCACAF
566,Cuco Martina,DF,Curaçao,36,1989,3,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
569,Cristian Martínez,MF,Panama,28,1997,8,6,481,5.3,1,0,1,1,0,0,2,0,0.19,0.0,0.19,0.19,0.19,Matches,CONCACAF
587,Luis Mejía,GK,Panama,34,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
599,Garven Metusala,DF,Haiti,26,1999,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
600,Téo Michel,MF,Haiti,21,2004,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
604,Roderick Miller,DF,Panama,33,1992,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
624,Janpol Morales,MF,Panama,27,1998,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
634,Orlando Mosquera,GK,Panama,31,1994,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
648,Duckens Nazon,FW,Haiti,31,1994,10,5,590,6.6,6,2,8,6,0,1,1,0,0.92,0.31,1.22,0.92,1.22,Matches,CONCACAF
657,Tyrese Noslin,MF,Curaçao,23,2002,3,0,65,0.7,1,0,1,1,0,0,0,0,1.38,0.0,1.38,1.38,1.38,Matches,CONCACAF
663,Armando Obispo,DF,Curaçao,26,1999,4,4,342,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
674,Woobens Pacius,FW,Haiti,24,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
684,Wilguens Paugain,DF,Haiti,24,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
689,Jordi Paulina,FW,Curaçao,21,2004,2,0,46,0.5,2,0,2,1,1,1,0,0,3.91,0.0,3.91,1.96,1.96,Matches,CONCACAF
704,Fafà Picault,"MF,FW",Haiti,34,1991,4,4,304,3.4,0,1,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,Matches,CONCACAF
706,Alexandre Pierre,GK,Haiti,24,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
707,Leverton Pierre,MF,Haiti,27,1998,9,6,594,6.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
709,Frantzdy Pierrot,FW,Haiti,30,1995,10,10,746,8.3,2,1,3,2,0,0,0,0,0.24,0.12,0.36,0.24,0.36,Matches,CONCACAF
715,Johny Placide,GK,Haiti,38,1988,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
723,Ruben Providence,MF,Haiti,24,2001,7,4,415,4.6,2,1,3,2,0,0,0,0,0.43,0.22,0.65,0.43,0.65,Matches,CONCACAF
724,Mondy Prunier,FW,Haiti,26,1999,2,0,22,0.2,1,0,1,1,0,0,0,0,4.09,0.0,4.09,4.09,4.09,Matches,CONCACAF
729,Alberto Quintero,"FW,MF",Panama,38,1987,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
736,Jiovany Ramos,DF,Panama,29,1997,2,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
778,Tomas Rodriguez,FW,Panama,26,1999,3,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
779,Godfried Roemeratoe,MF,Curaçao,26,1999,8,2,217,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
786,Eloy Room,GK,Curaçao,36,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
789,Rayvien Rosario,MF,Curaçao,21,2004,2,0,57,0.6,0,2,2,0,0,0,0,0,0.0,3.16,3.16,0.0,3.16,Matches,CONCACAF
790,Everardo Rose,FW,Panama,26,1999,1,0,7,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
801,Shurandy Sambo,"DF,MF",Curaçao,24,2001,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
821,Xander Severina,FW,Curaçao,24,2001,2,1,51,0.6,1,0,1,1,0,0,0,0,1.76,0.0,1.76,1.76,1.76,Matches,CONCACAF
872,Keeto Thermoncy,DF,Haiti,19,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
923,Cecilio Waterman,FW,Panama,34,1991,8,5,324,3.6,2,0,2,2,0,0,0,0,0.56,0.0,0.56,0.56,0.56,Matches,CONCACAF
927,Jovani Welch,MF,Panama,26,1999,2,1,53,0.6,1,0,1,1,0,0,0,0,1.7,0.0,1.7,1.7,1.7,Matches,CONCACAF
946,César Yanis,MF,Panama,30,1996,3,2,225,2.5,1,0,1,1,0,0,0,0,0.4,0.0,0.4,0.4,0.4,Matches,CONCACAF
949,Édgar Yoel Bárcenas,MF,Panama,32,1993,6,5,402,4.5,0,1,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,Matches,CONCACAF
952,Joshua Zimmerman,MF,Curaçao,24,2001,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF
1,Abner,DF,Brazil,25,2000,4,4,320,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
4,Marcos Acuña,DF,Argentina,34,1991,5,1,128,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
6,Rodrigo Aguirre,"FW,MF",Uruguay,31,1994,7,5,430,4.8,3,1,4,3,0,0,1,0,0.63,0.21,0.84,0.63,0.84,Matches,CONMEBOL
8,Jordy Alcivar,MF,Ecuador,26,1999,2,1,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
9,Omar Alderete,DF,Paraguay,29,1996,14,14,1208,13.4,2,0,2,2,0,0,2,0,0.15,0.0,0.15,0.15,0.15,Matches,CONMEBOL
11,Alisson,GK,Brazil,33,1992,9,9,797,8.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
12,Thiago Almada,"MF,FW",Argentina,24,2001,7,6,476,5.3,3,2,5,3,0,0,1,0,0.57,0.38,0.95,0.57,0.95,Matches,CONMEBOL
13,Miguel Almirón,"MF,FW",Paraguay,31,1994,15,15,1280,14.2,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches,CONMEBOL
14,Júnior Alonso,DF,Paraguay,32,1993,12,12,1060,11.8,1,1,2,1,0,0,4,0,0.08,0.08,0.17,0.08,0.17,Matches,CONMEBOL
15,Agustín Álvarez,FW,Uruguay,24,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
16,Julián Álvarez,FW,Argentina,26,2000,18,16,1325,14.7,4,3,7,4,0,0,1,0,0.27,0.2,0.48,0.27,0.48,Matches,CONMEBOL
17,Kevin Amaro,DF,Uruguay,21,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
19,André,MF,Brazil,24,2001,10,6,524,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
22,Álvaro Angulo,DF,Colombia,28,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
23,Nilson Angulo,MF,Ecuador,22,2003,4,4,306,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
26,Guilherme Arana,DF,Brazil,28,1997,6,5,446,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
28,Maximiliano Araújo,"MF,FW",Uruguay,25,2000,15,14,1170,13.0,0,4,4,0,0,0,0,0,0.0,0.31,0.31,0.0,0.31,Matches,CONMEBOL
30,Ronald Araújo,DF,Uruguay,26,1999,8,8,720,8.0,1,0,1,1,0,0,2,0,0.12,0.0,0.12,0.12,0.12,Matches,CONMEBOL
32,Robert Arboleda,DF,Ecuador,34,1991,3,3,249,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
33,Alex Arce,FW,Paraguay,30,1995,5,2,190,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
36,Jhon Arias,MF,Colombia,28,1997,17,15,1139,12.7,0,2,2,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,Matches,CONMEBOL
37,Santiago Arias,DF,Colombia,34,1992,4,4,359,4.0,0,2,2,0,0,0,0,0,0.0,0.5,0.5,0.0,0.5,Matches,CONMEBOL
40,Keny Arroyo,MF,Ecuador,19,2006,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
41,Santiago Arzamendia,DF,Paraguay,27,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
43,Yaser Asprilla,"FW,MF",Colombia,22,2003,2,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
45,Carlos Augusto,DF,Brazil,27,1999,2,2,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
46,Gabriel Ávalos,FW,Paraguay,35,1990,11,4,411,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
48,Fabián Balbuena,DF,Paraguay,34,1991,9,8,731,8.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
49,Leonardo Balerdi,DF,Argentina,27,1999,7,3,330,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
50,Adam Bareiro,FW,Paraguay,29,1996,3,3,208,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
51,Wílmar Barrios,MF,Colombia,32,1993,3,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
52,José Luis Rodríguez Bebanz,DF,Uruguay,28,1997,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
56,Rodrigo Bentancur,MF,Uruguay,28,1997,9,8,732,8.1,0,1,1,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,Matches,CONMEBOL
57,Bento,GK,Brazil,26,1999,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
58,Lucas Beraldo,DF,Brazil,22,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
59,Damián Bobadilla,MF,Paraguay,24,2001,9,6,509,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
60,Cristian Borja,DF,Colombia,32,1993,4,3,313,3.5,0,1,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,Matches,CONMEBOL
61,Rafael Borré,"FW,MF",Colombia,30,1995,9,6,452,5.0,2,0,2,1,1,1,0,0,0.4,0.0,0.4,0.2,0.2,Matches,CONMEBOL
63,Fabrício Bruno,DF,Brazil,29,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
64,Santiago Bueno,DF,Uruguay,27,1998,4,3,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
65,Hernesto Caballero,MF,Paraguay,34,1991,2,0,73,0.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
69,Juan Cáceres,"DF,MF",Paraguay,25,2000,12,10,924,10.3,0,1,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,Matches,CONMEBOL
70,Sebastián Cáceres,DF,Uruguay,26,1999,12,11,916,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
72,Beder Caicedo,"DF,MF",Ecuador,33,1992,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
73,Jordy Caicedo,FW,Ecuador,28,1997,2,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
74,Moisés Caicedo,MF,Ecuador,24,2001,16,16,1399,15.5,0,3,3,0,0,0,5,1,0.0,0.19,0.19,0.0,0.19,Matches,CONMEBOL
77,Juan Camilo Portilla,MF,Colombia,27,1998,5,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
78,Leonardo Campana,FW,Ecuador,25,2000,3,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
79,Jaminton Campaz,FW,Colombia,25,2000,5,1,154,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
80,Álvaro Campuzano,MF,Paraguay,30,1995,3,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
81,Agustín Canobbio,MF,Uruguay,27,1998,3,1,76,0.8,1,0,1,1,0,0,0,0,1.18,0.0,1.18,1.18,1.18,Matches,CONMEBOL
82,Felipe Carballo,MF,Uruguay,29,1996,3,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
83,Óscar Cardozo,FW,Paraguay,42,1983,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
87,Jorge Carrascal,MF,Colombia,27,1998,7,2,220,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
88,Rafael Carrascal,MF,Colombia,33,1992,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
91,Casemiro,MF,Brazil,33,1992,7,7,593,6.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
93,Kevin Castaño,MF,Colombia,25,2000,9,7,562,6.2,0,1,1,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,Matches,CONMEBOL
94,Valentín Castellanos,FW,Argentina,27,1998,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
95,Denil Castillo,MF,Ecuador,21,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
102,Jhoanner Chávez,"MF,DF",Ecuador,23,2002,5,2,203,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
105,José Cifuentes,MF,Ecuador,26,1999,3,3,210,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
107,Jhon Córdoba,FW,Colombia,32,1993,10,5,510,5.7,2,0,2,2,0,0,3,0,0.35,0.0,0.35,0.35,0.35,Matches,CONMEBOL
109,Carlos Coronel,GK,Paraguay,29,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
110,Janner Corozo,MF,Ecuador,30,1995,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
111,Ángel Correa,"FW,MF",Argentina,30,1995,4,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
114,Yan Couto,DF,Brazil,23,2002,2,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
115,Juan Cuadrado,FW,Colombia,37,1988,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
116,Andrés Cubas,MF,Paraguay,29,1996,13,13,1123,12.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
117,Cucho,MF,Colombia,26,1999,2,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
121,Hugo Cuenca,MF,Paraguay,21,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
122,Carlos Cuesta,DF,Colombia,26,1999,5,4,331,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
123,Matheus Cunha,MF,Brazil,26,1999,7,2,243,2.7,1,1,2,1,0,0,1,0,0.37,0.37,0.74,0.37,0.74,Matches,CONMEBOL
125,Danilo,DF,Brazil,34,1991,8,7,577,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
126,Juan David Cabal,DF,Colombia,25,2001,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
127,Álvaro David Montero,GK,Colombia,30,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
129,Giorgian De Arrascaeta,MF,Uruguay,31,1994,8,6,462,5.1,2,0,2,2,0,0,0,0,0.39,0.0,0.39,0.39,0.39,Matches,CONMEBOL
130,Nicolás De La Cruz,MF,Uruguay,28,1997,8,6,567,6.3,3,3,6,3,0,0,1,0,0.48,0.48,0.95,0.48,0.95,Matches,CONMEBOL
131,Rodrigo De Paul,MF,Argentina,31,1994,17,17,1353,15.0,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,Matches,CONMEBOL
133,Ángel Di María,FW,Argentina,37,1988,4,1,170,1.9,0,2,2,0,0,0,0,0,0.0,1.06,1.06,0.0,1.06,Matches,CONMEBOL
134,Luis Díaz,"FW,MF",Colombia,29,1997,17,17,1465,16.3,7,3,10,7,0,1,2,0,0.43,0.18,0.61,0.43,0.61,Matches,CONMEBOL
136,Willer Ditta,DF,Colombia,29,1997,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
137,Alexander Domínguez,GK,Ecuador,38,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
138,Jáder Durán,FW,Colombia,22,2003,10,4,445,4.9,2,1,3,2,0,0,5,0,0.4,0.2,0.61,0.4,0.61,Matches,CONMEBOL
139,Paulo Dybala,"FW,MF",Argentina,32,1993,2,0,18,0.2,1,0,1,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,Matches,CONMEBOL
141,Ederson,GK,Brazil,32,1993,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
142,Éderson,MF,Brazil,26,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
143,Emerson,DF,Brazil,27,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
144,Julio Enciso,"MF,FW",Paraguay,22,2004,10,9,792,8.8,3,1,4,2,1,2,0,0,0.34,0.11,0.45,0.23,0.34,Matches,CONMEBOL
145,Endrick,FW,Brazil,19,2006,6,1,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
146,Alberto Espínola,DF,Paraguay,34,1991,1,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
147,Matías Espinoza,"DF,MF",Paraguay,28,1997,4,4,360,4.0,0,1,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,Matches,CONMEBOL
148,Pervis Estupiñán,"DF,MF",Ecuador,28,1998,13,13,1118,12.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
149,Frank Fabra,DF,Colombia,34,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
150,Andrés Felipe Román,"DF,FW",Colombia,30,1995,1,0,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
152,Enzo Fernández,MF,Argentina,25,2001,15,15,1267,14.1,2,3,5,2,0,0,2,1,0.14,0.21,0.36,0.14,0.36,Matches,CONMEBOL
153,Gatito Fernández,GK,Paraguay,37,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
157,Nicolas Fonseca,MF,Uruguay,27,1998,4,1,106,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
158,Juan Foyth,DF,Argentina,28,1998,3,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
159,Alan Franco,MF,Ecuador,27,1998,13,12,1057,11.7,0,2,2,0,0,0,3,1,0.0,0.17,0.17,0.0,0.17,Matches,CONMEBOL
160,Matías Galarza,MF,Paraguay,23,2002,7,3,357,4.0,2,1,3,2,0,0,2,0,0.5,0.25,0.76,0.5,0.76,Matches,CONMEBOL
162,Hernán Galíndez,GK,Ecuador,38,1987,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
166,Alejandro Garnacho,MF,Argentina,21,2004,3,0,45,0.5,0,1,1,0,0,0,0,0,0.0,2.0,2.0,0.0,2.0,Matches,CONMEBOL
167,Gerson,MF,Brazil,28,1997,10,5,479,5.3,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,Matches,CONMEBOL
168,Orlando Gill,GK,Paraguay,25,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
169,João Gomes,MF,Brazil,24,2001,2,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
170,Andrés Gómez,MF,Colombia,23,2002,2,0,10,0.1,1,0,1,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,Matches,CONMEBOL
171,Diego Gómez,MF,Paraguay,22,2003,13,12,877,9.7,1,2,3,1,0,0,2,1,0.1,0.21,0.31,0.1,0.31,Matches,CONMEBOL
172,Gustavo Gómez,DF,Paraguay,32,1993,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
173,Maxi Gómez,FW,Uruguay,29,1996,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
176,Carlos González Espínola,FW,Paraguay,32,1993,2,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
177,Nicolás González,"FW,MF",Argentina,27,1998,12,8,721,8.0,2,2,4,2,0,0,0,1,0.25,0.25,0.5,0.25,0.5,Matches,CONMEBOL
179,Carlos Gruezo,MF,Ecuador,30,1995,7,4,487,5.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
180,Darwin Guagua,FW,Ecuador,18,2007,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
183,Bruno Guimarães,MF,Brazil,28,1997,17,16,1313,14.6,1,2,3,1,0,0,4,0,0.07,0.14,0.21,0.07,0.21,Matches,CONMEBOL
186,Luiz Henrique,"MF,FW",Brazil,25,2001,8,2,292,3.2,2,2,4,2,0,0,0,0,0.62,0.62,1.23,0.62,1.23,Matches,CONMEBOL
188,Piero Hincapié,DF,Ecuador,24,2002,14,14,1203,13.4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
189,Marino Hinestroza,MF,Colombia,23,2002,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
191,José Hurtado,DF,Ecuador,24,2001,3,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
192,Roger Ibanez,DF,Brazil,27,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
195,Luis Javier Suárez,FW,Colombia,28,1997,2,1,113,1.3,4,0,4,4,0,0,0,0,3.19,0.0,3.19,3.19,3.19,Matches,CONMEBOL
196,Gabriel Jesus,FW,Brazil,28,1997,5,2,241,2.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
197,Igor Jesus,FW,Brazil,24,2001,4,4,276,3.1,1,1,2,1,0,0,0,0,0.33,0.33,0.65,0.33,0.65,Matches,CONMEBOL
