id,player,position,price,status,percentSelected,squadId,team,abbr,group,elo,home_field,tactical_tilt,total_tilt,tilt_cat,round_id,opp_abbr,opp_elo,opp_home_field,opp_tactical_tilt
1098,David Raya,GK,5.0,playing,7.3,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1098,David Raya,GK,5.0,playing,7.3,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1099,Unai Simón,GK,5.0,playing,17.5,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1099,Unai Simón,GK,5.0,playing,17.5,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1099,Unai Simón,GK,5.0,playing,17.5,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1101,Joan García,GK,4.0,playing,0.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1101,Joan García,GK,4.0,playing,0.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1101,Joan García,GK,4.0,playing,0.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1102,Marcos Llorente,DEF,5.5,playing,4.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1102,Marcos Llorente,DEF,5.5,playing,4.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1102,Marcos Llorente,DEF,5.5,playing,4.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1104,Rodri,MID,7.5,playing,2.0,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1104,Rodri,MID,7.5,playing,2.0,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1104,Rodri,MID,7.5,playing,2.0,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1105,Dani Olmo,MID,7.7,playing,2.8,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1105,Dani Olmo,MID,7.7,playing,2.8,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1105,Dani Olmo,MID,7.7,playing,2.8,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1106,Pedri,MID,8.1,playing,7.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1106,Pedri,MID,8.1,playing,7.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1106,Pedri,MID,8.1,playing,7.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1133,Johan Manzambi,MID,5.6,playing,10.7,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1133,Johan Manzambi,MID,5.6,playing,10.7,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1133,Johan Manzambi,MID,5.6,playing,10.7,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1135,Granit Xhaka,MID,6.2,playing,2.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1135,Granit Xhaka,MID,6.2,playing,2.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1135,Granit Xhaka,MID,6.2,playing,2.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1137,Michel Aebischer,MID,5.9,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1137,Michel Aebischer,MID,5.9,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1137,Michel Aebischer,MID,5.9,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1138,Remo Freuler,MID,5.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1138,Remo Freuler,MID,5.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1138,Remo Freuler,MID,5.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1139,Ardon Jashari,MID,5.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1139,Ardon Jashari,MID,5.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1139,Ardon Jashari,MID,5.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1140,Fabian Rieder,MID,6.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1140,Fabian Rieder,MID,6.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1140,Fabian Rieder,MID,6.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1141,Manuel Akanji,DEF,5.0,playing,3.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1141,Manuel Akanji,DEF,5.0,playing,3.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1141,Manuel Akanji,DEF,5.0,playing,3.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1142,Ricardo Rodríguez,DEF,4.5,playing,2.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1142,Ricardo Rodríguez,DEF,4.5,playing,2.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1142,Ricardo Rodríguez,DEF,4.5,playing,2.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1143,Nico Elvedi,DEF,4.3,playing,1.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1143,Nico Elvedi,DEF,4.3,playing,1.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1143,Nico Elvedi,DEF,4.3,playing,1.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1144,Silvan Widmer,DEF,4.2,playing,0.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1144,Silvan Widmer,DEF,4.2,playing,0.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1144,Silvan Widmer,DEF,4.2,playing,0.4,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1145,Miro Muheim,DEF,4.0,playing,0.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1145,Miro Muheim,DEF,4.0,playing,0.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1145,Miro Muheim,DEF,4.0,playing,0.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1146,Eray Cömert,DEF,3.9,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1146,Eray Cömert,DEF,3.9,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1146,Eray Cömert,DEF,3.9,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1147,Aurèle Amenda,DEF,3.7,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1147,Aurèle Amenda,DEF,3.7,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1147,Aurèle Amenda,DEF,3.7,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1148,Luca Jaquez,DEF,3.5,playing,0.5,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1148,Luca Jaquez,DEF,3.5,playing,0.5,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1148,Luca Jaquez,DEF,3.5,playing,0.5,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1149,Breel Embolo,FWD,7.5,playing,1.6,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1149,Breel Embolo,FWD,7.5,playing,1.6,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1149,Breel Embolo,FWD,7.5,playing,1.6,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1150,Noah Okafor,FWD,5.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1150,Noah Okafor,FWD,5.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1150,Noah Okafor,FWD,5.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1151,Dan Ndoye,FWD,6.8,playing,0.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1151,Dan Ndoye,FWD,6.8,playing,0.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1151,Dan Ndoye,FWD,6.8,playing,0.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1153,Gregor Kobel,GK,4.7,playing,3.7,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1153,Gregor Kobel,GK,4.7,playing,3.7,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1153,Gregor Kobel,GK,4.7,playing,3.7,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1154,Yvon Mvogo,GK,4.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1154,Yvon Mvogo,GK,4.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1154,Yvon Mvogo,GK,4.2,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1155,Marvin Keller,GK,3.7,playing,0.2,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1155,Marvin Keller,GK,3.7,playing,0.2,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1155,Marvin Keller,GK,3.7,playing,0.2,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1156,Djibril Sow,MID,6.1,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1156,Djibril Sow,MID,6.1,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1156,Djibril Sow,MID,6.1,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1157,Denis Zakaria,MID,6.1,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1157,Denis Zakaria,MID,6.1,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1157,Denis Zakaria,MID,6.1,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1158,Rubén Vargas,MID,6.8,playing,2.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1158,Rubén Vargas,MID,6.8,playing,2.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1158,Rubén Vargas,MID,6.8,playing,2.3,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1318,Lisandro Martínez,DEF,4.6,playing,22.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,1,ALG,1766,0.0,-0.01
1318,Lisandro Martínez,DEF,4.6,playing,22.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,2,AUT,1798,0.0,0.29
1318,Lisandro Martínez,DEF,4.6,playing,22.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,3,JOR,1629,0.0,-0.16
1320,Facundo Medina,DEF,4.0,playing,15.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,1,ALG,1766,0.0,-0.01
1320,Facundo Medina,DEF,4.0,playing,15.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,2,AUT,1798,0.0,0.29
1320,Facundo Medina,DEF,4.0,playing,15.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,3,JOR,1629,0.0,-0.16
1323,Gonzalo Montiel,DEF,4.3,playing,0.3,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,1,ALG,1766,0.0,-0.01
1323,Gonzalo Montiel,DEF,4.3,playing,0.3,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,2,AUT,1798,0.0,0.29
1323,Gonzalo Montiel,DEF,4.3,playing,0.3,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,3,JOR,1629,0.0,-0.16
1326,Giovani Lo Celso,MID,6.2,playing,0.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,1,ALG,1766,0.0,-0.01
1326,Giovani Lo Celso,MID,6.2,playing,0.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,2,AUT,1798,0.0,0.29
1326,Giovani Lo Celso,MID,6.2,playing,0.2,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,3,JOR,1629,0.0,-0.16
1338,Lautaro Martínez,FWD,8.8,playing,2.7,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,1,ALG,1766,0.0,-0.01
1338,Lautaro Martínez,FWD,8.8,playing,2.7,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,2,AUT,1798,0.0,0.29
1338,Lautaro Martínez,FWD,8.8,playing,2.7,2,Argentina,ARG,j,2065,0.0,-0.19,-0.11,Defensive,3,JOR,1629,0.0,-0.16
1428,Robin Risser,GK,3.5,playing,0.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
1428,Robin Risser,GK,3.5,playing,0.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
1428,Robin Risser,GK,3.5,playing,0.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
1429,William Saliba,DEF,5.3,playing,15.1,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
1429,William Saliba,DEF,5.3,playing,15.1,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
1429,William Saliba,DEF,5.3,playing,15.1,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
1430,Jules Koundé,DEF,5.4,playing,11.1,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
1430,Jules Koundé,DEF,5.4,playing,11.1,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
1430,Jules Koundé,DEF,5.4,playing,11.1,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
1431,Bradley Barcola,MID,8.0,playing,5.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
1431,Bradley Barcola,MID,8.0,playing,5.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
1431,Bradley Barcola,MID,8.0,playing,5.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
1432,Jean-Philippe Mateta,FWD,6.5,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
1432,Jean-Philippe Mateta,FWD,6.5,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
1432,Jean-Philippe Mateta,FWD,6.5,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
1522,Thibaut Courtois,GK,4.9,playing,9.5,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,1,EGY,1795,0.0,-0.26
1522,Thibaut Courtois,GK,4.9,playing,9.5,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,2,IRN,1727,0.0,-0.27
1522,Thibaut Courtois,GK,4.9,playing,9.5,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,3,NZL,1624,0.0,-0.01
1523,Mike Penders,GK,3.5,playing,0.8,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,1,EGY,1795,0.0,-0.26
1523,Mike Penders,GK,3.5,playing,0.8,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,2,IRN,1727,0.0,-0.27
1523,Mike Penders,GK,3.5,playing,0.8,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,3,NZL,1624,0.0,-0.01
1524,Hans Vanaken,MID,5.5,playing,0.4,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,1,EGY,1795,0.0,-0.26
1524,Hans Vanaken,MID,5.5,playing,0.4,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,2,IRN,1727,0.0,-0.27
1524,Hans Vanaken,MID,5.5,playing,0.4,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,3,NZL,1624,0.0,-0.01
1525,Matias Fernandez-Pardo,FWD,5.6,playing,0.0,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,1,EGY,1795,0.0,-0.26
1525,Matias Fernandez-Pardo,FWD,5.6,playing,0.0,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,2,IRN,1727,0.0,-0.27
1525,Matias Fernandez-Pardo,FWD,5.6,playing,0.0,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,3,NZL,1624,0.0,-0.01
1526,Leandro Trossard,MID,6.6,playing,9.0,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,1,EGY,1795,0.0,-0.26
1526,Leandro Trossard,MID,6.6,playing,9.0,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,2,IRN,1727,0.0,-0.27
1526,Leandro Trossard,MID,6.6,playing,9.0,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,3,NZL,1624,0.0,-0.01
1527,Diego Moreira,MID,4.7,playing,0.2,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,1,EGY,1795,0.0,-0.26
1527,Diego Moreira,MID,4.7,playing,0.2,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,2,IRN,1727,0.0,-0.27
1527,Diego Moreira,MID,4.7,playing,0.2,5,Belgium,BEL,g,1915,0.0,0.21,0.21,Attacking,3,NZL,1624,0.0,-0.01
1581,Christian Fassnacht,MID,6.1,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1581,Christian Fassnacht,MID,6.1,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1581,Christian Fassnacht,MID,6.1,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1582,Zeki Amdouni,FWD,4.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1582,Zeki Amdouni,FWD,4.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1582,Zeki Amdouni,FWD,4.9,playing,0.1,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1583,Cedric Itten,FWD,5.4,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,1,QAT,1540,0.0,0.05
1583,Cedric Itten,FWD,5.4,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,2,BIH,1689,0.0,0.18
1583,Cedric Itten,FWD,5.4,playing,0.0,43,Switzerland,SUI,b,1922,0.0,0.13,0.09,Balanced,3,CAN,1764,86.0,-0.1
1665,Munir El Kajoui,GK,4.0,playing,0.2,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
1665,Munir El Kajoui,GK,4.0,playing,0.2,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
1665,Munir El Kajoui,GK,4.0,playing,0.2,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
1668,Youssef Belammari,DEF,3.6,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
1668,Youssef Belammari,DEF,3.6,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
1668,Youssef Belammari,DEF,3.6,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
1674,Ayyoub Bouaddi,MID,5.5,playing,0.6,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
1674,Ayyoub Bouaddi,MID,5.5,playing,0.6,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
1674,Ayyoub Bouaddi,MID,5.5,playing,0.6,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
1675,Marwane Saadane,MID,4.7,playing,0.2,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
1675,Marwane Saadane,MID,4.7,playing,0.2,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
1675,Marwane Saadane,MID,4.7,playing,0.2,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
1676,Ayoube Amaimouni-Echghouyab,FWD,4.3,playing,0.0,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
1676,Ayoube Amaimouni-Echghouyab,FWD,4.3,playing,0.0,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
1676,Ayoube Amaimouni-Echghouyab,FWD,4.3,playing,0.0,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
1681,Sander Tangvik,GK,3.5,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
1681,Sander Tangvik,GK,3.5,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
1681,Sander Tangvik,GK,3.5,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
1682,Thelo Aasgaard,MID,5.5,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
1682,Thelo Aasgaard,MID,5.5,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
1682,Thelo Aasgaard,MID,5.5,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
1683,Fredrik Aursnes,MID,6.5,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
1683,Fredrik Aursnes,MID,6.5,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
1683,Fredrik Aursnes,MID,6.5,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
1684,Martin Ødegaard,MID,7.7,playing,5.8,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
1684,Martin Ødegaard,MID,7.7,playing,5.8,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
1684,Martin Ødegaard,MID,7.7,playing,5.8,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
1709,Reece James,DEF,5.2,playing,3.0,18,England,ENG,l,2025,0.0,-0.16,-0.11,Defensive,1,CRO,1858,0.0,0.09
1709,Reece James,DEF,5.2,playing,3.0,18,England,ENG,l,2025,0.0,-0.16,-0.11,Defensive,2,GHA,1704,0.0,-0.24
1709,Reece James,DEF,5.2,playing,3.0,18,England,ENG,l,2025,0.0,-0.16,-0.11,Defensive,3,PAN,1701,0.0,0.01
1710,Eberechi Eze,MID,8.0,playing,0.9,18,England,ENG,l,2025,0.0,-0.16,-0.11,Defensive,1,CRO,1858,0.0,0.09
1710,Eberechi Eze,MID,8.0,playing,0.9,18,England,ENG,l,2025,0.0,-0.16,-0.11,Defensive,2,GHA,1704,0.0,-0.24
1710,Eberechi Eze,MID,8.0,playing,0.9,18,England,ENG,l,2025,0.0,-0.16,-0.11,Defensive,3,PAN,1701,0.0,0.01
